ID zákazníka,Segment,Priorita,Skóre konverze,Byl MAIN,Výzva 1 (kód),Výzva 1,Výzva 1 - důvod,Výzva 2 (kód),Výzva 2,Výzva 2 - důvod,Výzva 3 (kód),Výzva 3,Výzva 3 - důvod,Příjem splněn (podíl),Transakce splněny (podíl),Avg příjem (Kč),Avg transakce,Avg SPB login,Avg DC platby,Avg zůstatek (Kč),Věk,Pohlaví,Zákazník od roku,Datum spuštění
2128,SECONDARY,MEDIUM,32.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,333 Kč/měs., chybí 10,667 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 235,953 Kč; nemá investiční produkt",0.0,1.0,4333.0,11.3,0.0,11.3,235953.0,73,M,2021,2026-06-15
5599,SECONDARY,LOW,6.2,False,C1,Přijmout 15 000 Kč na účet,"příjem 400 Kč/měs., chybí 14,600 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,400.0,2.0,4.3,0.0,14.0,35,F,2017,2026-06-15
576,SECONDARY,MEDIUM,39.7,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.17,0.83,9156.0,3.3,0.0,0.0,0.0,62,M,2016,2026-06-15
3744,SECONDARY,MEDIUM,52.0,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,1.0,0.17,23910.0,2.0,0.0,0.0,5703.0,90,F,2022,2026-06-15
2243,SECONDARY,HIGH,62.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 6,867 Kč/měs., chybí 8,133 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 35 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.0,1.0,6867.0,34.7,14.7,31.3,47845.0,35,F,2024,2026-06-15
3634,SECONDARY,MEDIUM,37.9,False,C5,Vložit 10 000 Kč do investic,"zůstatek 67,026 Kč; věk 26 let",C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 291 Kč/měs., chybí 14,709 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,0.0,1.0,291.0,58.3,3.0,33.7,67026.0,26,M,2021,2026-06-15
1806,SECONDARY,HIGH,88.8,True,C5,Vložit 10 000 Kč do investic,"zůstatek 505,767 Kč; věk 40 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 40 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.17,1.0,33333.0,20.0,7.7,16.0,505767.0,40,F,2021,2026-06-15
3557,SECONDARY,HIGH,96.8,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 92,345 Kč; nemá investiční produkt",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.5,1.0,16381.0,20.7,19.0,15.0,92345.0,62,M,2022,2026-06-15
9763,SECONDARY,HIGH,92.5,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 31 — typický uživatel streamingu; aktivní kartou — přechod snadný,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.33,0.83,13948.0,28.3,21.7,22.7,146.0,31,M,2022,2026-06-15
4824,SECONDARY,MEDIUM,32.4,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C5,Vložit 10 000 Kč do investic,"zůstatek 1,309,023 Kč; věk 38 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.33,1.0,2420.0,4.0,3.7,0.0,1309023.0,38,F,2023,2026-06-15
2044,SECONDARY,LOW,14.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 5,667 Kč/měs., chybí 9,333 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,5667.0,0.0,1.0,0.0,3397.0,46,F,2009,2026-06-15
3807,SECONDARY,LOW,24.6,False,C1,Přijmout 15 000 Kč na účet,"příjem 6,871 Kč/měs., chybí 8,129 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.17,6871.0,2.3,8.3,0.0,1424.0,35,M,2025,2026-06-15
1373,SECONDARY,LOW,7.9,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,0.0,0.0,0.0,0.7,2.5,0.7,35546.0,81,M,2022,2026-06-15
7329,SECONDARY,LOW,6.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,1.0,0.0,0.0,13133.0,62,M,2003,2026-06-15
3994,SECONDARY,LOW,15.0,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 22 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.17,0.0,0.0,0.0,0.0,-10.0,22,M,2020,2026-06-15
790,SECONDARY,LOW,5.2,False,C1,Přijmout 15 000 Kč na účet,"příjem 200 Kč/měs., chybí 14,800 Kč",C2,Zaplatit 10x kartou za měsíc,2 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.17,200.0,2.0,2.3,2.0,417.0,33,M,2022,2026-06-15
9266,SECONDARY,LOW,19.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 1,633 Kč/měs., chybí 13,367 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 21 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,1633.0,0.7,20.7,0.0,385.0,21,M,2023,2026-06-15
8897,SECONDARY,MEDIUM,42.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 5,306 Kč/měs., chybí 9,694 Kč",C2,Zaplatit 10x kartou za měsíc,7 plateb — blízko cíle; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,1.0,5306.0,23.7,8.3,7.0,667.0,54,M,2023,2026-06-15
9805,SECONDARY,LOW,1.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 443 Kč/měs., chybí 14,557 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,443.0,0.0,0.0,0.0,9146.0,71,F,2022,2026-06-15
6049,SECONDARY,HIGH,60.4,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,7 plateb — blízko cíle; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.17,1.0,10000.0,9.3,5.7,7.0,109643.0,73,F,2022,2026-06-15
2212,SECONDARY,LOW,0.9,False,C1,Přijmout 15 000 Kč na účet,"příjem 398 Kč/měs., chybí 14,602 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,398.0,0.0,0.0,0.0,0.0,36,M,2022,2026-06-15
1717,SECONDARY,LOW,12.7,False,C1,Přijmout 15 000 Kč na účet,"příjem 5,000 Kč/měs., chybí 10,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.0,0.0,5000.0,1.0,0.0,0.0,8699.0,62,M,2016,2026-06-15
8946,SECONDARY,LOW,1.6,False,C1,Přijmout 15 000 Kč na účet,"příjem 218 Kč/měs., chybí 14,782 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,218.0,0.0,1.5,0.0,0.0,47,M,2016,2026-06-15
1269,SECONDARY,LOW,16.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 88,199 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,14.7,0.0,88199.0,62,M,2014,2026-06-15
5236,SECONDARY,LOW,22.3,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,6 plateb — blízko cíle,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.0,0.67,0.0,9.7,6.0,6.3,763291.0,64,F,2022,2026-06-15
5643,SECONDARY,LOW,5.0,False,C5,Vložit 10 000 Kč do investic,"zůstatek 183,819 Kč; věk 44 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,0.0,0.0,183819.0,44,M,2022,2026-06-15
8872,SECONDARY,LOW,21.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 5,253 Kč/měs., chybí 9,747 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,5253.0,1.3,10.0,0.7,2469.0,41,M,2023,2026-06-15
6746,SECONDARY,LOW,12.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,9.3,0.0,137785.0,77,F,2020,2026-06-15
2657,SECONDARY,MEDIUM,47.4,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,333 Kč/měs., chybí 10,667 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.0,1.0,4333.0,17.7,7.7,17.7,13069.0,51,F,2025,2026-06-15
3126,SECONDARY,HIGH,61.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 30 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.17,0.67,8333.0,13.0,3.0,13.0,26090.0,30,F,2023,2026-06-15
3546,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 338,983 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,0.0,0.0,338983.0,79,F,2021,2026-06-15
4261,SECONDARY,MEDIUM,41.2,False,C1,Přijmout 15 000 Kč na účet,"příjem 14,800 Kč/měs., chybí 200 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 85,258 Kč; nemá investiční produkt",0.0,0.33,14800.0,1.7,0.0,0.0,85258.0,56,F,2021,2026-06-15
8136,SECONDARY,LOW,18.7,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 3,333 Kč/měs., chybí 11,667 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 85,486 Kč; nemá investiční produkt",0.0,0.33,3333.0,3.7,1.0,3.0,85486.0,51,F,2023,2026-06-15
483,SECONDARY,MEDIUM,32.6,False,C1,Přijmout 15 000 Kč na účet,"příjem 11,500 Kč/měs., chybí 3,500 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.0,0.17,11500.0,0.0,1.0,0.0,18766.0,63,F,2025,2026-06-15
7566,SECONDARY,HIGH,61.2,True,C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,věk 25 let; nemá investiční produkt,C3,Nastavit trvalý příkaz na energie nebo telco,energie/telco zatím není přes banku,0.33,0.67,20833.0,3.0,10.0,1.3,11.0,25,F,2022,2026-06-15
9280,SECONDARY,LOW,1.1,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.3,1.0,0.0,-1844.0,84,M,2023,2026-06-15
9033,SECONDARY,MEDIUM,41.8,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 9,650 Kč/měs., chybí 5,350 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.33,0.5,9650.0,0.7,4.3,0.7,314.0,34,M,2018,2026-06-15
4493,SECONDARY,HIGH,84.0,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 499,485 Kč; nemá investiční produkt",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.33,0.67,67333.0,12.3,15.3,10.3,499485.0,57,F,2025,2026-06-15
2299,SECONDARY,LOW,7.2,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 64,634 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,3.0,0.0,64634.0,72,M,2022,2026-06-15
4913,SECONDARY,HIGH,88.7,True,C5,Vložit 10 000 Kč do investic,"zůstatek 150,940 Kč; věk 24 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 24 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.17,0.5,61500.0,23.3,5.3,19.3,150940.0,24,M,2026,2026-06-15
5727,SECONDARY,LOW,17.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 7,473 Kč/měs., chybí 7,527 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 28 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,7473.0,0.0,0.0,0.0,5.0,28,M,2022,2026-06-15
3281,SECONDARY,HIGH,98.0,True,C5,Vložit 10 000 Kč do investic,"zůstatek 1,502,911 Kč; nemá investiční produkt",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,,,,0.17,1.0,68333.0,45.0,17.3,44.3,1502911.0,54,F,2024,2026-06-15
971,SECONDARY,HIGH,60.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.17,1.0,9620.0,41.7,3.7,0.0,1795.0,59,F,2016,2026-06-15
8394,SECONDARY,MEDIUM,52.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 9,143 Kč/měs., chybí 5,857 Kč",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 36 — typický uživatel streamingu; aktivní kartou — přechod snadný,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.17,1.0,9143.0,14.0,15.3,11.3,2428.0,36,F,2024,2026-06-15
5586,SECONDARY,LOW,1.2,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,0 plateb kartou,0.0,0.0,0.0,0.3,1.0,0.3,7168.0,40,F,2021,2026-06-15
9995,SECONDARY,LOW,7.2,False,C1,Přijmout 15 000 Kč na účet,"příjem 1,000 Kč/měs., chybí 14,000 Kč",C2,Zaplatit 10x kartou za měsíc,2 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.67,1000.0,2.3,2.3,1.7,-1027.0,47,M,2023,2026-06-15
5475,SECONDARY,HIGH,64.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 11,613 Kč/měs., chybí 3,387 Kč",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.17,1.0,11613.0,22.0,10.3,19.3,3021.0,70,F,2023,2026-06-15
8792,SECONDARY,MEDIUM,43.8,False,C5,Vložit 10 000 Kč do investic,"zůstatek 517,387 Kč; věk 37 let",C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 1,500 Kč/měs., chybí 13,500 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,1500.0,23.3,8.3,18.0,517387.0,37,M,2024,2026-06-15
1163,SECONDARY,LOW,1.9,False,C1,Přijmout 15 000 Kč na účet,"příjem 333 Kč/měs., chybí 14,667 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 21 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,333.0,0.3,1.0,0.0,642.0,21,M,2021,2026-06-15
6885,SECONDARY,HIGH,57.1,False,C2,Zaplatit 10x kartou za měsíc,4 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.17,0.33,21327.0,4.0,15.0,3.7,26030.0,75,M,2015,2026-06-15
2954,SECONDARY,MEDIUM,34.1,False,C1,Přijmout 15 000 Kč na účet,"příjem 12,036 Kč/měs., chybí 2,964 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.0,0.0,12036.0,1.0,0.0,0.0,18849.0,67,F,2011,2026-06-15
8958,SECONDARY,HIGH,65.8,False,C2,Zaplatit 10x kartou za měsíc,8 plateb — blízko cíle; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.17,0.33,25393.0,13.5,18.0,7.5,2728.0,49,M,2026,2026-06-15
7028,SECONDARY,HIGH,77.2,False,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 43 — typický uživatel streamingu; aktivní kartou — přechod snadný,,,,,,,0.33,0.17,20026.0,17.0,21.5,10.3,20994.0,43,F,2026,2026-06-15
